pmid,doid
27603293,-1
27598839,-1
27592499,-1
27594087,-1
27584017,-1
27597928,-1
27592100,-1
27998970,-1
27597242,-1
27581217,50615
27579149,1909
27590668,3996
27589008,-1
27602785,11934
27584692,-1
27582717,-1
27591321,-1
27577359,-1
27588228,-1
27586656,-1
27603798,-1
27586579,5093
27584947,-1
27576563,-1
27594667,-1
27596752,-1
27594435,-1
27600595,-1
27591825,-1
27596968,5093
27603810,-1
27590802,50615
25179728,-1
27576480,-1
27595188,-1
27603004,-1
27600740,-1
27580131,-1
26937482,11934
27588565,-1
27591692,-1
27579541,-1
27595147,-1
27603681,-1
27585738,3996
27603140,-1
27602553,-1
27592700,-1
27592863,3093
27587198,-1
27592578,50615
27587298,-1
27580344,-1
27582169,-1
27583267,-1
22215748,-1
27580801,-1
20127344,-1
27579814,-1
27592002,-1
27599673,162
27590436,-1
19587327,-1
27594673,-1
27585800,50615
27582009,-1
27581704,-1
27591895,-1
27603327,-1
27592405,-1
27601891,5093
27581523,-1
27602143,-1
27591074,-1
27594107,-1
27535980,-1
27577406,11934
27590771,-1
27580453,162
26722081,50615
27585265,-1
27599554,-1
27587043,-1
27586272,-1
27591848,-1
28679771,-1
27585957,-1
27577786,-1
27601930,-1
27582688,60100
27594054,3996
27580929,5093
24192513,170
27588208,-1
27586647,5093
19965647,-1
27577410,-1
27599284,3996
27583672,-1
27602322,-1
27590031,3996
21505136,-1
15618474,-1
27594949,-1
27592546,-1
23039341,162
27577468,-1
27588852,-1
27590918,-1
27591886,-1
27592204,-1
27600830,50615
27592402,-1
27579753,-1
27603723,-1
27599299,3996
27587438,-1
19274060,-1
18495044,-1
27600157,5093
27579253,-1
27578172,3996
24577089,-1
27589369,11934
27600103,-1
27577069,-1
27576358,-1
27581741,-1
27581586,-1
27603567,-1
17693665,60100
27595179,-1
27584699,-1
27597573,-1
25762343,-1
27585219,-1
27585249,5093
27590477,-1
27579426,-1
27593170,-1
27589234,-1
27580262,-1
27577531,3996
82,-1
27579776,-1
27599369,-1
27585417,-1
26667485,-1
27579503,-1
27586166,-1
27582069,-1
27600629,-1
27596138,-1
27580310,-1
27588944,-1
27594588,-1
27585851,-1
27602705,3996
27602391,-1
27600102,-1
27585903,-1
27594901,60100
27582999,-1
27595771,-1
27579400,-1
27582034,-1
27583815,-1
27598777,-1
24898067,-1
27587580,-1
27590242,-1
27579408,-1
27593250,-1
27591875,-1
27579878,-1
27585494,-1
27584580,3996
27595136,-1
27578494,-1
27592192,-1
23620515,-1
27590179,162
27599642,-1
27579446,-1
27577473,50615
27579019,-1
27581751,-1
21119661,50615
27596703,11934
27592734,-1
27583243,-1
27590479,-1
27599904,-1
27586448,-1
27584044,-1
27578760,-1
27304188,-1
27585524,-1
27590449,-1
27580597,-1
27589270,50686
21,-1
27590274,-1
27579049,-1
27582517,-1
27596009,-1
27601624,-1
27590961,50615
27598041,-1
27598507,60100
27602240,-1
27576919,-1
27585964,5093
27583889,-1
27578292,-1
27588584,3996
27583136,-1
27585994,-1
27578753,-1
27592044,-1
27578174,-1
27603035,-1
27583421,60100
27583930,-1
27580641,-1
27603045,-1
27580276,3996
27603913,-1
27597835,3996
27603596,-1
21177407,-1
27591871,-1
27598579,-1
27588495,5093
27590260,-1
27580385,-1
27585241,-1
19966866,-1
27588892,-1
27594183,-1
27577387,-1
19915144,-1
27594434,-1
27588722,11934
27582103,-1
27599566,11934
27601940,-1
27580055,-1
27602115,-1
27596216,-1
27601534,-1
9663592,-1
27596291,-1
708,1909
27583173,60100
27595744,3996
27591600,-1
27590190,-1
27590213,-1
251,-1
27600814,-1
27600880,-1
27589068,-1
27598326,-1
27579235,-1
27600175,-1
27588553,-1
27599752,-1
27596628,-1
27599793,-1
27593217,-1
27592516,-1
27593832,-1
27581135,-1
27600866,-1
27583151,-1
23558953,3996
27595022,-1
27580529,-1
27592562,-1
27589520,-1
27585280,-1
27586517,-1
27598859,162
27584050,-1
27595291,3996
27596050,-1
27587493,-1
27602535,-1
27595492,-1
25609060,-1
27586878,-1
27580176,-1
27582281,-1
27582700,-1
27588422,11934
27589973,50686
27580096,-1
27577104,-1
27590149,-1
27585707,-1
27590039,-1
27232329,3996
27594823,-1
27592843,-1
27580308,-1
27576366,-1
27588362,-1
27583074,-1
27589329,-1
25081901,-1
11287973,-1
27578321,-1
27586296,-1
27599455,-1
27597388,-1
27599089,-1
27578575,50615
18689542,5093
27581184,-1
27587251,-1
27594952,5093
27576682,-1
27582703,-1
27583908,-1
27602432,-1
27585862,-1
27577760,3996
27590347,3996
21623265,-1
27594804,-1
27588232,-1
27594052,-1
27584957,-1
26510020,-1
27600799,-1
27603299,-1
27579823,-1
27585205,-1
27589203,-1
27590120,-1
27597741,-1
27602101,3996
27591221,-1
27577543,-1
17721994,-1
27591339,-1
27601274,3996
27599676,-1
27587983,-1
27601482,-1
27590423,-1
27581003,-1
27589933,-1
27596281,-1
27581488,-1
27580543,-1
24595080,-1
27580126,-1
27579980,-1
23540562,-1
27590456,-1
27587746,-1
27598028,-1
26596839,-1
27581234,-1
27589567,3996
27580703,-1
17202311,-1
27600304,-1
22105174,5093
27587450,-1
27595548,-1
27597974,-1
27584698,-1
27603538,-1
21993670,5093
27602128,3996
27582458,3996
27588753,-1
26359985,-1
27586280,-1
27589605,-1
27595597,-1
27578909,-1
27597431,-1
27602574,-1
27587176,-1
27601006,-1
27588527,-1
27576925,-1
27585369,-1
27591494,-1
27588754,-1
28193778,-1
27576473,-1
27578424,-1
27602192,-1
27595657,-1
27600850,-1
27582110,-1
27603804,3996
27582727,-1
27602329,-1
27583026,-1
27577785,-1
27595866,-1
27589238,-1
27593950,-1
27603387,-1
27590438,-1
27582653,-1
27595320,-1
25393796,-1
27578438,-1
27591847,-1
27578967,11934
27590255,-1
27587707,-1
27601555,-1
27588826,-1
27585235,-1
27595507,-1
22425996,-1
27602297,-1
27579489,-1
27586726,-1
27591275,-1
27598126,-1
27581030,5093
27583524,-1
23585477,-1
23589709,-1
27583307,162
27577723,60100
27595262,-1
27587567,-1
27592085,-1
27603944,-1
27603705,-1
27586691,-1
27599610,-1
27600672,-1
27603233,-1
27590465,50615
27583438,-1
26359368,162
27578386,3996
27589151,-1
27600960,-1
27594070,-1
24045185,60100
26732495,-1
27598850,-1
27600173,-1
27600452,-1
27584667,-1
27577771,5093
24868098,-1
27577887,-1
27582473,-1
26490654,-1
27594819,-1
27584927,-1
27579828,-1
25398829,-1
27589349,-1
27590295,-1
27591412,-1
27580975,-1
24653627,-1
27579323,-1
27602070,50615
27579324,-1
27589965,3996
26269204,-1
27582095,-1
21422407,-1
27596934,-1
27587378,11934
27581120,-1
27579043,-1
27585931,3996
27601921,-1
27598395,-1
27586403,-1
27599669,-1
27593088,-1
27583843,-1
27591699,3996
27593922,-1
28183697,-1
27578942,193
27593589,-1
23390248,3996
27597391,-1
27602493,50686
27586709,-1
27578108,-1
27603415,-1
27599460,-1
27579182,-1
27591604,3996
27602914,3996
27583155,-1
27582527,-1
27580585,-1
27587533,-1
22157148,-1
27582576,-1
27582739,11934
27584836,-1
27577536,3119
27583128,3996
27578505,3996
27583167,-1
27589358,-1
27590903,-1
27600146,-1
27598591,-1
27586674,-1
27577331,11934
27584733,-1
27591956,-1
14559829,-1
27589084,-1
27587367,3996
27576518,-1
27583680,3996
27599447,50686
27593368,3996
27592069,-1
27578596,-1
27601906,-1
27603290,-1
27602728,-1
27592628,-1
27592518,162
27595190,170
27598033,-1
27594527,50686
27596531,-1
27586599,-1
27002934,-1
27595571,-1
27578013,-1
27595765,-1
27580674,-1
27578586,-1
27598825,-1
27594921,-1
23,-1
27601584,-1
60,-1
27582565,-1
27599329,-1
27587573,11934
27580670,162
27593870,-1
27581653,-1
27583640,50686
27583987,-1
27576351,-1
27600985,5093
27584897,-1
27599896,-1
27585531,-1
27600831,-1
27598595,162
27595257,3996
27595290,-1
27585756,-1
27601157,-1
12777976,-1
27587685,3996
27579228,-1
27596046,-1
20227038,193
27588303,-1
27600886,-1
27586425,-1
27596339,-1
16875718,-1
27601772,3996
27597824,3996
27598178,-1
27581768,-1
27595132,3996
27590763,-1
27595934,-1
27593956,-1
27587161,3996
27582686,-1
27593623,-1
27587064,11934
27598715,-1
27578299,-1
20697894,-1
27591215,3996
20530668,-1
27583994,-1
27598793,-1
27579786,-1
27582696,-1
27582552,-1
27601200,-1
27591141,-1
27600002,-1
27596161,-1
26760962,-1
27599681,-1
27585821,-1
27580710,-1
27578039,-1
18719078,-1
27600898,-1
27587650,11934
27591961,-1
27579556,-1
27593901,-1
27592803,-1
19059939,-1
27596010,-1
27591483,-1
27590584,-1
27583586,-1
27581635,3996
12075054,-1
27582619,-1
27581115,-1
27593374,-1
27578382,-1
27581812,-1
27593455,-1
27597422,-1
27580989,-1
27598829,-1
27588684,3093
27065665,-1
27587692,-1
398,-1
21872826,-1
27588344,-1
27577301,-1
26113083,-1
22985491,-1
27581153,-1
27601719,-1
25893138,-1
27585511,-1
27578918,-1
27598488,-1
27578625,-1
27586496,50615
27581383,-1
27581226,3996
27599138,162
27587974,3996
28208703,-1
27590758,3996
27588757,-1
27583105,-1
27593830,5093
27577982,162
27602278,-1
27599807,-1
27600832,-1
27582629,-1
27598899,-1
27581218,-1
27594650,-1
27582562,-1
18676761,11934
27580536,-1
27579635,-1
27582265,-1
27578830,-1
8187067,-1
27591461,-1
27581598,-1
27590364,-1
27603341,-1
27579022,-1
27580325,-1
27582298,-1
27582780,-1
27577384,-1
27581386,-1
27590738,-1
26645196,-1
27582580,3996
27598120,3996
27603215,-1
27587954,-1
27591202,-1
27600633,-1
24140933,-1
27594965,-1
27582080,-1
27579004,-1
27577576,-1
27599682,-1
27583974,-1
27594349,-1
23955565,-1
27588730,-1
24709886,-1
27598889,-1
27576768,-1
23322234,-1
27587156,3996
27585656,-1
27582645,-1
27601192,-1
27596358,-1
27583061,3996
27577911,50686
27595649,-1
27586877,-1
27599179,5093
16258512,-1
27581244,-1
27576745,-1
27588848,3996
27581955,5093
27582334,-1
27600768,-1
27589219,-1
27599464,50615
27595389,-1
27587424,-1
27588215,-1
27585561,-1
27594410,-1
27602084,-1
27578260,-1
27599928,-1
27591530,3996
27580760,-1
27589201,-1
27587971,5093
27602786,3996
27577979,-1
27599923,-1
27593415,-1
27576712,-1
17046465,-1
27580155,-1
27598969,5093
27576438,11934
27597126,-1
27581936,-1
27579322,-1
27585594,5093
21737509,50615
27595681,162
27587248,-1
27599549,-1
27580098,-1
27580303,3996
27594838,-1
23400675,11934
22931316,-1
28103578,50615
27593460,-1
27598427,-1
27600438,3996
27580892,-1
27592533,-1
27595313,-1
27588409,-1
27579191,3996
27577253,-1
27601644,50615
27587483,3070
27588599,-1
27577794,-1
27598966,-1
27598218,-1
27585814,-1
27583029,-1
27583161,-1
27590173,11934
27583812,3996
27594966,-1
27583844,-1
27586769,-1
26802155,-1
27582041,-1
27582655,-1
27577726,-1
27596743,-1
27601710,5093
27578778,-1
27578761,-1
27601187,-1
27578444,3996
27587955,-1
27593203,-1
27580861,-1
27592496,-1
27590430,-1
27595377,-1
27595749,-1
27591395,-1
27586212,-1
27595464,-1
27579010,-1
27603416,-1
27580341,3996
20003286,-1
27597131,3996
25293556,-1
27586783,3996
28480077,-1
27577530,-1
27589983,-1
27582255,-1
27597379,60100
27590578,-1
27599175,-1
27603347,-1
27586182,-1
27597921,-1
27599051,-1
27577471,-1
27579418,-1
27593207,-1
27588410,-1
27586392,-1
27775705,-1
27585644,-1
27583665,-1
27603536,-1
27598780,-1
27591152,-1
27598303,-1
27600891,-1
27593591,-1
25982282,-1
27576462,162
27580327,-1
27579591,-1
27602783,3996
27580510,-1
27578842,5093
27588340,-1
27592352,-1
27597966,-1
27589224,5093
27590991,-1
9788599,-1
27593482,-1
27590502,-1
27603563,-1
27588346,-1
19723655,-1
27579359,-1
27604038,3996
27590713,-1
27579306,11934
27603227,-1
27604065,-1
27587928,-1
27600600,-1
27600153,-1
27603322,-1
27578270,-1
27578398,-1
27586045,-1
27580199,-1
27600515,3996
27595573,3996
27583056,-1
27595712,-1
27600556,-1
27600884,-1
27578439,-1
27598497,-1
27578998,-1
27599931,-1
27577510,5093
27595572,-1
27583676,-1
27602775,-1
27603374,-1
11409863,-1
27600812,-1
27596062,-1
27577552,-1
27598809,-1
27582046,-1
27578246,-1
27580894,-1
27592363,3996
27597807,-1
17603486,-1
27601252,-1
27595988,-1
21172893,-1
27593561,50615
27579812,-1
27578007,162
27595600,-1
27581169,-1
27590102,-1
27577116,5093
27579715,-1
27602528,-1
27582764,3996
27596282,162
27600406,-1
28196207,-1
27599533,-1
27583156,-1
26745678,-1
27594708,-1
27602588,-1
27594651,-1
27580862,-1
27602889,-1
27577350,-1
27601322,-1
27576895,-1
27585728,-1
27592424,-1
27591220,-1
27591460,-1
27595058,-1
27585749,162
16772610,-1
27590356,-1
25207766,-1
27589809,5093
27588227,-1
27114605,-1
27597858,-1
25754945,-1
27586505,-1
27579733,-1
27587158,-1
27585204,3093
27596072,-1
22180178,-1
27592326,-1
27586760,1909
27577972,-1
23313110,50686
27591101,3996
27593527,-1
27589807,-1
28078132,5093
27577537,-1
27595030,3996
27600791,-1
27582529,-1
25847190,-1
27588694,-1
27584791,3996
27578899,3996
27578791,-1
27578622,-1
27586606,-1
24268577,-1
27596274,-1
27578615,-1
27576679,-1
27597170,-1
27602137,-1
27581845,-1
27577199,3996
27580043,5093
26182309,3996
27582538,-1
27594591,-1
27598389,-1
27588365,3996
27590819,-1
27579405,-1
27585260,11934
27595610,-1
26899019,-1
27578525,-1
27586633,-1
27582722,-1
27583216,-1
27579318,-1
27583348,-1
27597323,-1
27594437,50615
27577959,-1
27576738,11934
27595198,-1
27587164,3996
27588556,-1
27595945,-1
27602579,-1
27583695,-1
27600499,-1
27593756,3093
27579341,-1
27587166,-1
27595969,-1
27581046,-1
27580359,3996
27595267,-1
27577566,-1
27579948,-1
27582327,-1
27585056,-1
27595560,-1
26313268,-1
27601397,-1
27580227,-1
27592625,-1
27589532,-1
27592638,-1
27592297,5093
27580157,-1
27597276,-1
27599304,-1
27603972,-1
27589793,-1
27582073,5093
27599519,-1
27596931,-1
27584146,-1
27577045,-1
27578062,-1
27591276,-1
27582485,-1
28064546,-1
27603709,-1
27594330,-1
27599406,50615
27594450,-1
27598981,-1
27600295,-1
27582362,-1
27588567,-1
27595252,-1
27596003,-1
27580462,-1
27601779,5093
27591974,-1
27594940,-1
27598514,-1
27583808,5093
27586047,-1
27599332,-1
23970983,-1
27596596,-1
27583310,-1
27583681,-1
27594912,-1
27589866,-1
27597639,-1
25232318,3996
27591597,-1
27580573,-1
27596369,-1
27591309,3996
27589040,-1
27603116,-1
20376303,-1
27590117,-1
27580537,-1
27600995,-1
27600286,162
27590184,3996
27579596,5093
27576325,-1
27603379,-1
27585840,-1
27577430,3996
27583191,60100
27583858,3119
27578379,11934
27586188,-1
27577190,-1
27601211,3119
27576905,-1
27598617,-1
27578626,-1
21048039,3996
27579416,-1
27590714,-1
27600871,-1
27589974,-1
27602498,-1
27581636,-1
27603553,-1
27585353,-1
27601011,-1
27599760,-1
27584819,-1
27602103,-1
27580911,-1
27599147,-1
27599314,-1
27599234,-1
27592692,-1
27583045,50615
27590542,-1
27583971,-1
27603303,-1
27591372,-1
29072975,-1
27592122,-1
27595622,-1
27579192,-1
27583895,-1
27579568,-1
27590875,-1
27595046,-1
27587021,-1
27598961,193
27586260,-1
27591080,3996
27197561,-1
27595711,-1
27599874,-1
27577564,5093
27601998,-1
27591652,3996
27591336,-1
27579030,-1
27599507,-1
27578501,-1
27593757,-1
128,-1
27591262,-1
27584891,3996
27590797,-1
27591765,-1
27580583,-1
27592539,-1
24285021,-1
27578898,-1
27586011,-1
27602047,-1
24882673,-1
27576584,-1
27593087,3996
27589569,-1
27603213,3996
27586590,5093
27576444,-1
27591376,-1
15448205,-1
27576952,-1
27597765,-1
27589704,-1
27587033,305
27596819,3996
27582019,-1
27586525,-1
27583647,-1
27599796,3996
27595449,-1
27583933,3996
27589261,5093
27578848,-1
27592360,-1
18451306,-1
27602792,-1
27581780,-1
27594383,3996
27585999,-1
27590680,-1
27603549,50615
27578178,-1
20088873,-1
27582326,-1
27583827,-1
27592046,5093
27600009,5093
27591949,-1
27601186,-1
27579696,-1
27603007,-1
27581706,-1
27585969,11934
27593491,-1
27582555,-1
23619944,-1
27593759,-1
27596413,-1
27600844,-1
27595414,-1
27581617,-1
27594575,-1
27598421,-1
26304929,3996
27581008,-1
22890726,-1
27587851,-1
27583862,11934
27577770,-1
27596986,-1
27584952,-1
27600090,-1
27600287,-1
27585573,50686
27596063,-1
23140824,-1
27578989,-1
27580305,-1
27591048,-1
27600890,-1
27589806,-1
27589786,-1
27599058,-1
27602059,-1
27592425,-1
27578327,-1
27598890,-1
27598248,-1
27591408,-1
26820289,3996
27598611,-1
27594343,-1
27593446,-1
27603424,3093
27583842,-1
27586408,-1
22049316,-1
27591095,-1
27578972,3996
27589226,-1
27593806,-1
27592384,-1
27592126,-1
27600505,162
27587996,-1
27582734,-1
22550175,-1
27598067,-1
27599744,-1
22895145,50615
27595568,3996
22290393,-1
18451166,-1
27598810,-1
27602091,-1
27602533,-1
27601468,-1
27594772,-1
27585198,-1
27579343,-1
27576917,-1
27591451,3996
27600454,-1
27577573,-1
27578377,-1
27589728,-1
27598848,-1
27600927,-1
27596415,-1
27602232,-1
27594345,50615
27588342,-1
22328973,-1
27587068,-1
27577561,-1
27579018,-1
25970248,-1
27594212,-1
27590229,-1
27583919,-1
27579474,-1
27583707,-1
27599497,-1
27601525,-1
27581314,-1
27593954,3996
27578385,-1
27591769,-1
27588705,-1
27583528,-1
27603728,-1
27593161,60100
27592279,-1
23288408,-1
27598452,-1
27589893,-1
27591288,-1
27599685,-1
27594886,-1
27585855,50615
27590320,-1
27588479,-1
27603713,-1
23200175,-1
27594276,-1
22270866,-1
27584914,-1
12623848,-1
27589720,-1
27581283,-1
24938562,-1
27591529,-1
27576457,-1
18992635,3996
22392482,5093
27582560,-1
27592407,-1
27602916,11934
27589052,-1
27593223,-1
27599952,-1
27577261,-1
27600899,-1
27590301,-1
27581029,-1
27583991,-1
27587315,3996
22879539,50686
27582632,-1
27600773,-1
27580915,-1
27589030,-1
27599410,-1
27598493,-1
27596263,-1
27601825,-1
19021050,-1
27581686,-1
27591615,-1
22038994,-1
22194965,-1
27586762,-1
27603797,-1
27579712,-1
27598796,-1
27585826,-1
27594188,-1
27598781,-1
20702476,60100
27581393,-1
27582755,-1
27601169,-1
27591928,-1
27585385,-1
27592604,-1
27588518,-1
27578968,-1
27601034,5093
27587484,-1
27602981,50615
25673644,-1
27578463,-1
27580109,-1
27578878,-1
27602046,-1
27590238,-1
27596403,-1
27577869,-1
27590512,-1
27586055,-1
27590482,-1
27587821,-1
27588548,-1
27576477,50615
27595477,-1
27581677,-1
27576764,-1
27586016,-1
27583396,-1
27091708,-1
27589264,-1
27576662,-1
27595669,-1
27600330,11934
25677871,-1
27585794,3996
27601786,-1
27592591,-1
27593487,-1
17575221,50615
27595842,-1
27600011,-1
27576537,-1
27589906,-1
27578751,-1
27591941,-1
27595631,-1
27596086,-1
27582611,-1
27592314,-1
27587727,-1
27588236,-1
27578470,-1
27594980,50615
27596078,-1
27585676,-1
24043741,5093
27587605,3996
27577096,-1
22923433,-1
27579179,-1
27599108,-1
27594553,-1
25567352,5093
27581999,3996
27576521,50615
15900596,-1
27583390,-1
21964812,5093
27584946,-1
27579365,-1
27602426,3996
27601776,-1
27591089,60100
27577931,-1
27590775,-1
27597861,-1
26951309,-1
27588713,-1
27595297,-1
18787170,-1
27592445,-1
27578137,-1
27582635,-1
27603398,3996
25903089,-1
22520753,-1
27583476,-1
27600855,-1
27593930,-1
14604974,-1
27596694,3996
27583452,-1
27577237,-1
27601265,-1
27593784,3996
27591814,-1
27581335,-1
27591972,-1
27587924,-1
27593619,-1
27581172,-1
27590867,-1
27590216,-1
27603548,-1
27598723,-1
27590592,-1
27589229,-1
27601100,-1
27584144,-1
27583176,-1
27594404,-1
27590964,5093
27577252,-1
18000903,-1
27586841,-1
28103611,-1
26424760,-1
27581281,-1
27594557,-1
27579827,-1
27590507,50615
27582153,-1
27603170,-1
27580896,-1
27580390,-1
27590774,-1
27585023,-1
27598832,-1
27586304,-1
27580887,162
27577998,3119
27594855,3093
27594413,-1
25681512,-1
27590146,-1
27598165,5093
27596715,-1
27576562,-1
27592050,-1
27594743,-1
27581575,-1
27590886,-1
27594298,-1
27600790,-1
27602873,-1
27587820,-1
26391455,50615
27597930,-1
27587344,-1
27601208,-1
27594287,3996
27592160,60100
27596111,-1
27597959,-1
27577101,-1
27581236,-1
27583694,-1
27579964,50615
27577028,5093
27597871,-1
27581346,-1
27583816,-1
27590215,-1
27583830,-1
27591436,-1
27598842,-1
27599846,60100
27602958,-1
27596017,-1
27593888,162
27599030,193
27576771,-1
27594697,-1
27591990,-1
24971884,162
27588851,-1
25673558,-1
27581196,-1
23568491,5093
27590568,-1
27583003,-1
27585961,3996
27591781,-1
27580216,-1
27598136,5093
27600701,5093
27603186,-1
27599933,-1
27584888,-1
26267899,-1
27009855,-1
27602399,-1
28102363,-1
27586149,-1
27589855,-1
27591955,5093
27593881,-1
12177098,-1
27579480,-1
27581004,-1
27603287,-1
27591624,-1
27590192,3093
27600546,-1
27600782,-1
20048174,-1
27602512,3996
27576607,-1
27582385,-1
27579047,-1
27584135,-1
27591111,-1
27594955,-1
27585270,-1
27577518,3119
27583103,-1
27595181,-1
27579940,-1
27664271,-1
27594539,-1
27592038,-1
27600081,-1
27748766,-1
27603012,-1
27600013,-1
27598887,-1
27598309,-1
27589753,-1
27582389,-1
27602729,162
27591026,-1
27582744,-1
21840482,5093
27580478,-1
27591826,-1
27600810,-1
27583831,-1
27592000,-1
27586608,-1
27591916,3996
27583146,-1
19608689,-1
27578064,-1
26683709,-1
27578168,-1
27604052,162
27581369,-1
27600324,-1
27598496,-1
27594176,-1
27601542,-1
27592587,-1
27586522,5093
27578757,-1
10080613,-1
27583415,-1
27601414,3119
27601419,-1
27585128,3093
27595458,-1
16341243,-1
27578529,-1
27588956,3996
27577437,-1
22187960,-1
27599437,162
27594508,-1
27588292,-1
27589994,-1
27578874,-1
28488026,-1
27601554,3996
27599619,-1
27592590,-1
27594563,-1
27599169,3996
27587936,-1
27577171,-1
27592626,-1
27586764,-1
23752188,-1
27582247,-1
27601979,-1
27580857,-1
27595587,-1
27577919,5093
27579796,-1
27594657,-1
27588022,3996
27587577,-1
27599700,11934
27580834,-1
27590121,1909
25759020,-1
27591267,-1
27592332,50615
27586690,-1
27600166,-1
26115874,162
27601885,3996
27583224,-1
27600573,-1
27601049,-1
27590153,-1
27590971,50686
27598037,-1
27581053,-1
27581066,-1
27599620,-1
27600375,-1
27582451,-1
27586828,5093
27578231,-1
27591986,-1
27586734,5093
27583124,50686
27603895,-1
27603495,-1
27586086,162
27600761,162
27577748,-1
27602604,-1
27595917,-1
27587570,3996
27591120,3996
27601386,-1
27582719,50686
27586411,-1
27577356,-1
27593417,-1
27602736,-1
27603390,-1
27580634,-1
22343617,5093
27581500,-1
27579974,-1
26709701,-1
27932068,-1
27601315,-1
27579622,-1
27588023,-1
27600083,60100
27020857,-1
27580001,5093
12552571,-1
27584614,-1
27597997,-1
25212276,50615
27578959,3996
27580742,-1
27601489,-1
27589338,-1
27588430,3996
27589751,-1
20165957,-1
27582420,-1
27600658,50615
27578232,-1
27589856,-1
27586740,3996
27583712,-1
27577551,-1
27592711,-1
27594412,-1
27577016,-1
27595412,162
25011082,-1
27602248,-1
27596251,162
27585996,-1
27588818,-1
27599985,-1
27587520,-1
27583226,-1
27582732,5093
27580081,-1
27577545,-1
27595519,-1
21933854,-1
26812297,162
27582701,60100
29860938,-1
27598370,-1
24459181,-1
27579011,3119
27595234,-1
27596162,-1
27596277,11934
27577902,-1
27581730,-1
27597417,-1
27582588,50615
27578522,-1
27596722,-1
27578430,-1
27584083,-1
27584556,-1
27597658,-1
27586968,-1
27588080,3996
27602127,-1
27587614,-1
27590715,-1
27600565,-1
27581885,-1
27587111,50615
27595014,-1
27595526,-1
27591414,60100
27589230,-1
27594856,3093
27590421,-1
27601743,-1
27590833,-1
27598061,-1
27592805,-1
27578069,-1
27599574,-1
28078132,-1
27596133,-1
27591293,-1
27581724,-1
27591352,50686
27599772,-1
27598892,-1
27591509,-1
25739674,-1
27592696,50615
27578088,3996
27591403,-1
27600022,-1
27584683,3996
27596262,-1
27207775,3996
27588278,-1
27580319,-1
27586751,-1
27591142,-1
27585570,-1
27601257,-1
27603385,3996
16551858,-1
27598423,-1
27589717,-1
27588467,-1
27592826,-1
27582596,50615
22274685,-1
27576724,-1
27603914,-1
27586642,-1
26938871,3996
27591656,3996
27593239,-1
24616160,-1
27591592,-1
27586499,-1
27599572,-1
27587624,-1
27591522,-1
27603897,-1
27588817,-1
27602903,-1
27589820,-1
27581424,-1
27591319,-1
27601715,-1
27594699,3996
27583921,-1
27596937,-1
27601259,-1
27601151,-1
27589522,-1
27594705,-1
27603679,-1
27587093,-1
27578612,-1
25433983,-1
27600951,-1
27582230,-1
27594091,-1
27588869,-1
27594822,60100
27599044,50615
27593160,-1
27585627,-1
27579967,-1
27601690,-1
27600297,-1
27603733,-1
27593566,-1
27581193,-1
27587239,5093
27592543,3996
27602341,-1
26030179,-1
27583807,-1
27600613,50615
27581889,-1
27601996,3093
27599012,-1
27577925,11934
27586389,-1
27591842,-1
27600051,-1
24855211,-1
27683556,3996
27594114,-1
27598239,-1
27590035,-1
25666295,5093
27603734,-1
27577755,-1
27580225,60100
27586107,-1
27593206,-1
27597568,60100
24140933,-1
27585907,-1
27599986,-1
27591222,-1
27584138,162
27593878,5093
27595620,-1
27602116,50615
27578133,5093
25381393,-1
27582276,162
27578017,-1
27594774,-1
27577984,-1
26338418,-1
27602807,-1
27588943,50615
27599665,5093
27591786,-1
27592633,-1
27584937,-1
27589345,-1
27594837,-1
27585667,-1
27578523,-1
27600955,60100
27578107,-1
27591619,-1
27592149,-1
27591815,-1
27600975,-1
27588561,-1
27591459,11934
27578183,50615
27591598,-1
26925841,3119
27586915,-1
27577059,-1
27599150,-1
27577057,-1
24330389,3093
27583667,-1
27583159,-1
27599276,-1
27589211,-1
27581116,3996
27593389,-1
27591060,50615
27577442,-1
27577409,-1
27584734,-1
27599228,-1
27595042,-1
27590160,50615
27582583,5093
27592634,-1
27580855,-1
27591703,50686
19941080,-1
27581891,-1
27602880,60100
27016228,3996
27600569,-1
27599571,-1
27595993,-1
27600126,-1
27172896,-1
27602134,-1
27582639,-1
23792563,-1
27594565,-1
27603313,50615
27588387,-1
27603519,-1
27601299,-1
27587578,-1
19549911,11934
27581705,-1
26671993,-1
27592423,3996
27589562,5093
27583008,-1
27592250,-1
27595935,-1
27581854,-1
27590296,-1
27588693,-1
27583828,-1
27598718,-1
23890088,-1
27585022,-1
27586638,11934
27598155,-1
27599810,-1
27598712,-1
27588425,-1
27585793,-1
27581599,-1
27579187,-1
27593880,-1
27583028,11934
16637071,162
27599230,-1
27592127,-1
27595956,-1
27602780,-1
27582638,-1
24311643,-1
27592043,-1
27588683,-1
27586785,193
27588850,3996
21949883,-1
27593081,3996
27578472,3996
27601512,-1
27579780,-1
19966866,-1
27602753,-1
27579849,-1
27577524,-1
27594703,-1
26179511,-1
27576445,-1
27599252,-1
27600765,-1
27601845,-1
27594536,-1
27576720,-1
27595298,50615
27582502,-1
23181703,-1
27580413,-1
27590636,-1
27588700,-1
19536777,-1
27594833,-1
23558953,-1
27601523,-1
23613521,50615
27579178,3996
27591560,-1
27577029,-1
24981688,5093
27595020,-1
27993965,-1
27592056,-1
27588600,-1
27593333,-1
